key,morph,topo,kstar_true,kstar_fft,sigma_train,seed,loss,turing,kstar_model,sigma_max_model,s0,Dratio,kstar_rel_err,kstar_fft_rel_err,rob_0.01,kcv_0.01,rob_0.048,kcv_0.048,rob_0.1,kcv_0.1,rob_0.2,kcv_0.2
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,10,1.1210012827439282e-06,True,0.2740240963855422,0.07702314328295312,-0.2360580359699156,167.31570467236992,0.13411692426391011,0.028283346150559465,1.0,0.00413511061452335,1.0,0.028838700165984756,1.0,0.049727578479687465,0.94,0.09586903425428348
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.1,11,5.956262595367112e-07,True,0.25796385542168676,0.04533867834427241,-0.017685666608769246,974.7734594681103,0.0676476198300465,0.08523455524224544,1.0,2.1518964794705528e-16,1.0,0.024179149597467916,0.9925,0.050541720946556984,0.87,0.09301676377884599
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,0,4.179396043218984e-05,True,0.2740240963855422,0.18556863178278604,-0.21116216703091756,475.5257445435464,0.13411692426391011,0.028283346150559465,1.0,0.0290541414793652,1.0,0.030172047083732823,1.0,0.04560808977938983,0.9925,0.08755060351312137
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,1,1.534595116284913e-05,True,0.25796385542168676,0.13495111613628197,-0.2119547920272289,500.0087996649489,0.0676476198300465,0.08523455524224544,1.0,0.030035152499685972,1.0,0.030800470834504986,1.0,0.05002134831980835,1.0,0.09960681796317714
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,2,0.007729527686486822,False,0.25796385542168676,0.04995707986876141,0.036634118029943985,580.5031498734119,0.0676476198300465,0.08523455524224544,,,,,,,,
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,3,6.144331361856284e-05,True,0.2740240963855422,0.08369418623797031,-0.051573308163914866,813.4517732883584,0.13411692426391011,0.028283346150559465,1.0,0.02236943059366293,1.0,0.03023074206668903,0.9975,0.042866801637635135,0.92,0.08186531308417794
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,4,2.9563973683872583e-06,True,0.25796385542168676,0.46237523094917066,-0.37305582138974425,1347.028592800844,0.0676476198300465,0.08523455524224544,1.0,0.006190710531732504,1.0,0.028989973735639905,1.0,0.05126969122031428,0.995,0.10387225442118447
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,5,4.7327474024852556e-05,True,0.2097831325301205,0.2579084561145848,-0.15757242725248777,14357.29825878953,0.1317602934715441,0.25608818251730314,1.0,1.323060404374684e-16,1.0,0.019278104187602837,1.0,0.04374933459455723,0.9975,0.08736280932429469
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,6,2.8532589187058155e-05,True,0.24190361445783135,0.11310247479726954,-0.0647996215195965,759.1025241876247,0.0011783153961830025,0.14218576433393132,1.0,2.2947631996186864e-16,1.0,0.02835522395418276,1.0,0.057129761830509905,0.985,0.10255059049938048
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,7,2.4353036609195864e-05,True,0.25796385542168676,0.13536686276610332,-0.39299484788155803,406.6106106496931,0.0676476198300465,0.08523455524224544,1.0,0.030018662371550844,1.0,0.03109655303820465,1.0,0.04708457048355097,0.9975,0.09113340907403554
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,8,1.5222730072338023e-06,True,0.2740240963855422,0.12097736277514315,-0.5854713385059653,639.954609530504,0.13411692426391011,0.028283346150559465,1.0,0.02909595474599884,1.0,0.032215375945488796,1.0,0.05245746301164468,0.9975,0.09582391124893505
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,9,1.1645930524692557e-08,True,0.2740240963855422,0.23356240363143144,-0.14495922344999457,746.0080642262218,0.13411692426391011,0.028283346150559465,1.0,2.0257762716296166e-16,1.0,0.02741368871973002,1.0,0.05205348204425798,1.0,0.1023203391974982
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,10,3.4728137424747855e-05,True,0.2740240963855422,0.14925353208948788,-0.07776753075102963,62.32017955256973,0.13411692426391011,0.028283346150559465,1.0,2.0257762716296166e-16,1.0,0.02787054642273519,0.9925,0.05541362676489176,0.86,0.1058672919530699
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.2,11,2.2093261672885146e-05,True,0.2740240963855422,0.28762451624065655,-0.28042769833463543,214.08718943031886,0.13411692426391011,0.028283346150559465,1.0,2.0257762716296166e-16,1.0,0.022963552147679686,1.0,0.04607841494257349,1.0,0.08489981487269206
sample_0000,stripes,double_inhibitor,0.24161891117478512,0.282,0.35,0,0.00019567737221943483,True,0.25796385542168676,0.08801659135881934,-0.5270101490446307,789.6437324000206,0.0676476198300465,0.08523455524224544,1.0,2.1518964794705528e-16,1.0,0.026906418856761514,1.0,0.055903340182496354,0.9975,0.10364736318657511
